"id","created_at","updated_at","generation_level","amount","percentage","referral_pool","status","ppv","tv","tier","qualification_reason","tx_amount","rpr","calculated_at","buyer_id","purchase_id","user_id","is_sponsor_earning","sponsor_withhold_amount","referral_system_type","earning_type"
2025,2025-11-24 04:34:18.259 +0300,2025-11-24 04:34:18.259 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-24 04:34:18.240 +0300,687,2049,298,false,,3,NETWORK
2026,2025-11-24 04:42:48.252 +0300,2025-11-24 04:42:48.252 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-24 04:42:48.246 +0300,7546,2050,774,false,,3,NETWORK
524,2025-11-19 22:04:20.742 +0300,2025-11-19 22:04:20.742 +0300,2,3.000000,0.0200,30.000000,CLAIMED,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-19 22:04:20.727 +0300,462,1390,264,false,,3,NETWORK
521,2025-11-19 22:00:50.743 +0300,2025-11-19 22:00:50.743 +0300,6,10.000000,0.0100,200.000000,CLAIMED,,,,jggl_limitless_l6_qualified,1000.000000,0.2000,2025-11-19 22:00:50.731 +0300,26659,1389,264,false,,3,NETWORK
518,2025-11-19 22:00:20.741 +0300,2025-11-19 22:00:20.741 +0300,6,10.000000,0.0100,200.000000,CLAIMED,,,,jggl_limitless_l6_qualified,1000.000000,0.2000,2025-11-19 22:00:20.729 +0300,26659,1388,264,false,,3,NETWORK
1985,2025-11-23 23:53:35.275 +0300,2025-11-23 23:53:35.275 +0300,4,1.500000,0.0100,30.000000,CLAIMED,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-23 23:53:35.263 +0300,7870,2028,324,false,,3,NETWORK
523,2025-11-19 22:04:20.742 +0300,2025-11-19 22:04:20.742 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-19 22:04:20.726 +0300,462,1390,263,false,,3,NETWORK
1999,2025-11-24 02:26:18.006 +0300,2025-11-24 02:26:18.006 +0300,5,1.500000,0.0100,30.000000,CLAIMED,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-24 02:26:17.996 +0300,19869,2039,2067,false,,3,NETWORK
2004,2025-11-24 02:54:18.053 +0300,2025-11-24 02:54:18.053 +0300,2,3.000000,0.0200,30.000000,CLAIMED,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-24 02:54:18.043 +0300,4315,2040,4227,false,,3,NETWORK
2007,2025-11-24 02:59:48.080 +0300,2025-11-24 02:59:48.080 +0300,3,10.000000,0.0100,200.000000,CLAIMED,,,,jggl_limitless_l3_qualified,1000.000000,0.2000,2025-11-24 02:59:48.056 +0300,2738,2041,507,false,,3,NETWORK
2009,2025-11-24 03:13:18.107 +0300,2025-11-24 03:13:18.107 +0300,4,10.000000,0.0100,200.000000,CLAIMED,,,,jggl_limitless_l4_qualified,1000.000000,0.2000,2025-11-24 03:13:18.087 +0300,24986,2043,507,false,,3,NETWORK
517,2025-11-19 22:00:20.741 +0300,2025-11-19 22:00:20.741 +0300,1,100.000000,0.1000,200.000000,CLAIMED,,,,jggl_limitless_l1_qualified,1000.000000,0.2000,2025-11-19 22:00:20.716 +0300,26659,1388,576,false,,3,NETWORK
520,2025-11-19 22:00:50.743 +0300,2025-11-19 22:00:50.743 +0300,1,100.000000,0.1000,200.000000,CLAIMED,,,,jggl_limitless_l1_qualified,1000.000000,0.2000,2025-11-19 22:00:50.718 +0300,26659,1389,576,false,,3,NETWORK
1998,2025-11-24 02:26:18.006 +0300,2025-11-24 02:26:18.006 +0300,3,1.500000,0.0100,30.000000,CLAIMED,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-24 02:26:17.992 +0300,19869,2039,2191,false,,3,NETWORK
2011,2025-11-24 03:49:18.178 +0300,2025-11-24 03:49:18.178 +0300,2,3.000000,0.0200,30.000000,CLAIMED,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-24 03:49:18.154 +0300,7611,2045,215,false,,3,NETWORK
2003,2025-11-24 02:54:18.053 +0300,2025-11-24 02:54:18.053 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-24 02:54:18.041 +0300,4315,2040,4316,false,,3,NETWORK
1989,2025-11-24 00:59:35.459 +0300,2025-11-24 00:59:35.459 +0300,1,100.000000,0.1000,200.000000,CLAIMED,,,,jggl_limitless_l1_qualified,1000.000000,0.2000,2025-11-24 00:59:35.444 +0300,17417,2030,4278,false,,3,NETWORK
1996,2025-11-24 01:08:05.472 +0300,2025-11-24 01:08:05.472 +0300,1,100.000000,0.1000,200.000000,CLAIMED,,,,jggl_limitless_l1_qualified,1000.000000,0.2000,2025-11-24 01:08:05.458 +0300,17417,2032,4278,false,,3,NETWORK
1983,2025-11-23 23:53:35.275 +0300,2025-11-23 23:53:35.275 +0300,2,3.000000,0.0200,30.000000,CLAIMED,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-23 23:53:35.260 +0300,7870,2028,2251,false,,3,NETWORK
2021,2025-11-24 04:22:48.228 +0300,2025-11-24 04:22:48.228 +0300,3,1.500000,0.0100,30.000000,CLAIMED,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-24 04:22:48.219 +0300,27021,2047,1646,false,,3,NETWORK
2891,2025-12-03 19:35:32.768 +0300,2025-12-03 19:35:32.768 +0300,0,187.500000,0.0000,187.500000,PENDING,,,,no_referral_full_rp,1250.000000,0.1500,2025-12-03 19:35:32.766 +0300,2102,611,,false,,5,BONUS_POOL
2892,2025-12-03 19:35:32.777 +0300,2025-12-03 19:35:32.777 +0300,0,75.000000,0.0000,75.000000,PENDING,,,,no_referral_full_rp,500.000000,0.1500,2025-12-03 19:35:32.776 +0300,2106,612,,false,,5,BONUS_POOL
2893,2025-12-03 19:35:32.786 +0300,2025-12-03 19:35:32.786 +0300,0,750.000000,0.0000,750.000000,PENDING,,,,no_referral_full_rp,5000.000000,0.1500,2025-12-03 19:35:32.785 +0300,2109,613,,false,,5,BONUS_POOL
2894,2025-12-03 19:35:32.796 +0300,2025-12-03 19:35:32.796 +0300,0,112.500000,0.0000,112.500000,PENDING,,,,no_referral_full_rp,750.000000,0.1500,2025-12-03 19:35:32.795 +0300,2110,614,,false,,5,BONUS_POOL
2895,2025-12-03 19:35:32.806 +0300,2025-12-03 19:35:32.806 +0300,0,39750.000000,0.0000,39750.000000,PENDING,,,,no_referral_full_rp,265000.000000,0.1500,2025-12-03 19:35:32.805 +0300,2112,615,,false,,5,BONUS_POOL
2896,2025-12-03 19:35:32.815 +0300,2025-12-03 19:35:32.815 +0300,0,15.000000,0.0000,15.000000,PENDING,,,,no_referral_full_rp,100.000000,0.1500,2025-12-03 19:35:32.814 +0300,9,83,,false,,5,BONUS_POOL
2897,2025-12-03 19:35:32.827 +0300,2025-12-03 19:35:32.827 +0300,1,2.250000,0.1500,2.250000,PENDING,,,,unified_non_limitless_l1,15.000000,0.1500,2025-12-03 19:35:32.825 +0300,3092,144,3093,false,,5,NETWORK
2898,2025-12-03 19:35:32.845 +0300,2025-12-03 19:35:32.845 +0300,0,2.250000,0.0000,2.250000,PENDING,,,,no_referral_full_rp,15.000000,0.1500,2025-12-03 19:35:32.844 +0300,3649,162,,false,,5,BONUS_POOL
2899,2025-12-03 19:35:32.853 +0300,2025-12-03 19:35:32.853 +0300,0,2.250000,0.0000,2.250000,PENDING,,,,no_referral_full_rp,15.000000,0.1500,2025-12-03 19:35:32.852 +0300,3970,171,,false,,5,BONUS_POOL
2900,2025-12-03 19:35:32.861 +0300,2025-12-03 19:35:32.861 +0300,0,2.250000,0.0000,2.250000,PENDING,,,,no_referral_full_rp,15.000000,0.1500,2025-12-03 19:35:32.860 +0300,771,173,,false,,5,BONUS_POOL
563,2025-11-20 12:39:52.962 +0300,2025-11-20 12:39:52.962 +0300,4,0.356250,0.0250,4.275000,CLAIMED,,,,mlm_upline_l4_qualified,14.250000,0.3000,2025-11-20 12:39:52.902 +0300,26686,1419,2749,false,,3,NETWORK
526,2025-11-19 22:30:36.345 +0300,2025-11-19 22:30:36.345 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-19 22:30:36.323 +0300,14968,1391,10624,false,,3,NETWORK
527,2025-11-19 22:33:20.829 +0300,2025-11-19 22:33:20.829 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-19 22:33:20.806 +0300,14968,1392,10624,false,,3,NETWORK
546,2025-11-20 02:15:37.350 +0300,2025-11-20 02:15:37.350 +0300,1,100.000000,0.1000,200.000000,PENDING,,,,jggl_limitless_l1_qualified,1000.000000,0.2000,2025-11-20 02:15:37.294 +0300,26665,1406,24872,false,,3,NETWORK
551,2025-11-20 06:54:38.414 +0300,2025-11-20 06:54:38.414 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-20 06:54:38.410 +0300,3275,1410,13,false,,3,NETWORK
553,2025-11-20 06:58:08.416 +0300,2025-11-20 06:58:08.416 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-20 06:58:08.412 +0300,3275,1411,13,false,,3,NETWORK
555,2025-11-20 07:34:38.594 +0300,2025-11-20 07:34:38.594 +0300,7,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l7_qualified,150.000000,0.2000,2025-11-20 07:34:38.589 +0300,1030,1413,13,false,,3,NETWORK
556,2025-11-20 07:37:08.594 +0300,2025-11-20 07:37:08.594 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-20 07:37:08.576 +0300,6502,1414,476,false,,3,NETWORK
558,2025-11-20 07:37:08.594 +0300,2025-11-20 07:37:08.594 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-20 07:37:08.588 +0300,6502,1414,13,false,,3,NETWORK
560,2025-11-20 08:06:08.712 +0300,2025-11-20 08:06:08.712 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-20 08:06:08.706 +0300,2251,1415,13,false,,3,NETWORK
562,2025-11-20 11:19:39.518 +0300,2025-11-20 11:19:39.518 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-20 11:19:39.511 +0300,872,1418,13,false,,3,NETWORK
564,2025-11-20 12:39:52.962 +0300,2025-11-20 12:39:52.962 +0300,9,0.356250,0.0250,4.275000,PENDING,,,,mlm_upline_l9_qualified,14.250000,0.3000,2025-11-20 12:39:52.955 +0300,26686,1419,13,false,,3,NETWORK
565,2025-11-20 13:01:22.935 +0300,2025-11-20 13:01:22.936 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-20 13:01:22.919 +0300,6389,1421,476,false,,3,NETWORK
567,2025-11-20 13:01:22.936 +0300,2025-11-20 13:01:22.936 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-20 13:01:22.931 +0300,6389,1421,13,false,,3,NETWORK
571,2025-11-20 13:03:22.933 +0300,2025-11-20 13:03:22.933 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-20 13:03:22.919 +0300,6389,1423,476,false,,3,NETWORK
544,2025-11-20 01:59:07.375 +0300,2025-11-20 01:59:07.375 +0300,2,20.000000,0.0200,200.000000,CLAIMED,,,,jggl_limitless_l2_qualified,1000.000000,0.2000,2025-11-20 01:59:07.291 +0300,26623,1405,264,false,,3,NETWORK
532,2025-11-19 23:51:36.720 +0300,2025-11-19 23:51:36.720 +0300,3,1.500000,0.0100,30.000000,CLAIMED,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-19 23:51:36.700 +0300,338,1397,264,false,,3,NETWORK
535,2025-11-20 00:32:51.095 +0300,2025-11-20 00:32:51.095 +0300,6,10.000000,0.0100,200.000000,CLAIMED,,,,jggl_limitless_l6_qualified,1000.000000,0.2000,2025-11-20 00:32:51.081 +0300,15343,1400,264,false,,3,NETWORK
548,2025-11-20 02:15:37.350 +0300,2025-11-20 02:15:37.350 +0300,3,10.000000,0.0100,200.000000,CLAIMED,,,,jggl_limitless_l3_qualified,1000.000000,0.2000,2025-11-20 02:15:37.298 +0300,26665,1406,264,false,,3,NETWORK
541,2025-11-20 01:54:37.218 +0300,2025-11-20 01:54:37.218 +0300,2,200.000000,0.0200,2000.000000,CLAIMED,,,,jggl_limitless_l2_qualified,10000.000000,0.2000,2025-11-20 01:54:37.201 +0300,26623,1404,264,false,,3,NETWORK
569,2025-11-20 13:02:52.950 +0300,2025-11-20 13:02:52.950 +0300,6,50.000000,0.0100,1000.000000,CLAIMED,,,,jggl_limitless_l6_qualified,5000.000000,0.2000,2025-11-20 13:02:52.938 +0300,15343,1422,264,false,,3,NETWORK
538,2025-11-20 01:40:21.229 +0300,2025-11-20 01:40:21.229 +0300,2,3.000000,0.0200,30.000000,CLAIMED,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-20 01:40:21.209 +0300,26623,1402,264,false,,3,NETWORK
550,2025-11-20 06:54:38.414 +0300,2025-11-20 06:54:38.414 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-20 06:54:38.398 +0300,3275,1410,324,false,,3,NETWORK
559,2025-11-20 08:06:08.712 +0300,2025-11-20 08:06:08.712 +0300,2,3.000000,0.0200,30.000000,CLAIMED,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-20 08:06:08.693 +0300,2251,1415,324,false,,3,NETWORK
552,2025-11-20 06:58:08.416 +0300,2025-11-20 06:58:08.416 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-20 06:58:08.402 +0300,3275,1411,324,false,,3,NETWORK
547,2025-11-20 02:15:37.350 +0300,2025-11-20 02:15:37.350 +0300,2,20.000000,0.0200,200.000000,CLAIMED,,,,jggl_limitless_l2_qualified,1000.000000,0.2000,2025-11-20 02:15:37.296 +0300,26665,1406,263,false,,3,NETWORK
543,2025-11-20 01:59:07.375 +0300,2025-11-20 01:59:07.375 +0300,1,100.000000,0.1000,200.000000,CLAIMED,,,,jggl_limitless_l1_qualified,1000.000000,0.2000,2025-11-20 01:59:07.289 +0300,26623,1405,263,false,,3,NETWORK
537,2025-11-20 01:40:21.229 +0300,2025-11-20 01:40:21.229 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-20 01:40:21.207 +0300,26623,1402,263,false,,3,NETWORK
540,2025-11-20 01:54:37.218 +0300,2025-11-20 01:54:37.218 +0300,1,1000.000000,0.1000,2000.000000,CLAIMED,,,,jggl_limitless_l1_qualified,10000.000000,0.2000,2025-11-20 01:54:37.199 +0300,26623,1404,263,false,,3,NETWORK
531,2025-11-19 23:51:36.720 +0300,2025-11-19 23:51:36.720 +0300,2,3.000000,0.0200,30.000000,CLAIMED,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-19 23:51:36.698 +0300,338,1397,263,false,,3,NETWORK
554,2025-11-20 07:34:38.594 +0300,2025-11-20 07:34:38.594 +0300,2,3.000000,0.0200,30.000000,CLAIMED,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-20 07:34:38.573 +0300,1030,1413,1032,false,,3,NETWORK
534,2025-11-20 00:32:51.095 +0300,2025-11-20 00:32:51.095 +0300,1,100.000000,0.1000,200.000000,CLAIMED,,,,jggl_limitless_l1_qualified,1000.000000,0.2000,2025-11-20 00:32:51.063 +0300,15343,1400,576,false,,3,NETWORK
568,2025-11-20 13:02:52.950 +0300,2025-11-20 13:02:52.950 +0300,1,500.000000,0.1000,1000.000000,CLAIMED,,,,jggl_limitless_l1_qualified,5000.000000,0.2000,2025-11-20 13:02:52.924 +0300,15343,1422,576,false,,3,NETWORK
573,2025-11-20 13:03:22.933 +0300,2025-11-20 13:03:22.933 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-20 13:03:22.929 +0300,6389,1423,13,false,,3,NETWORK
574,2025-11-20 13:03:52.934 +0300,2025-11-20 13:03:52.934 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-20 13:03:52.918 +0300,6389,1424,476,false,,3,NETWORK
576,2025-11-20 13:03:52.934 +0300,2025-11-20 13:03:52.934 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-20 13:03:52.929 +0300,6389,1424,13,false,,3,NETWORK
2901,2025-12-03 19:35:32.869 +0300,2025-12-03 19:35:32.869 +0300,0,2.250000,0.0000,2.250000,PENDING,,,,no_referral_full_rp,15.000000,0.1500,2025-12-03 19:35:32.868 +0300,771,174,,false,,5,BONUS_POOL
2902,2025-12-03 19:35:32.878 +0300,2025-12-03 19:35:32.878 +0300,0,2.250000,0.0000,2.250000,PENDING,,,,no_referral_full_rp,15.000000,0.1500,2025-12-03 19:35:32.877 +0300,771,175,,false,,5,BONUS_POOL
2903,2025-12-03 19:35:32.889 +0300,2025-12-03 19:35:32.889 +0300,0,4.500000,0.0000,4.500000,PENDING,,,,no_referral_full_rp,30.000000,0.1500,2025-12-03 19:35:32.887 +0300,4153,195,,false,,5,BONUS_POOL
2904,2025-12-03 19:35:32.908 +0300,2025-12-03 19:35:32.908 +0300,0,2.250000,0.0000,2.250000,PENDING,,,,no_referral_full_rp,15.000000,0.1500,2025-12-03 19:35:32.907 +0300,4330,238,,false,,5,BONUS_POOL
2905,2025-12-03 19:35:32.918 +0300,2025-12-03 19:35:32.918 +0300,0,6.750000,0.0000,6.750000,PENDING,,,,no_referral_full_rp,45.000000,0.1500,2025-12-03 19:35:32.917 +0300,3952,244,,false,,5,BONUS_POOL
2906,2025-12-03 19:35:32.926 +0300,2025-12-03 19:35:32.926 +0300,0,2.250000,0.0000,2.250000,PENDING,,,,no_referral_full_rp,15.000000,0.1500,2025-12-03 19:35:32.925 +0300,966,266,,false,,5,BONUS_POOL
2907,2025-12-03 19:35:32.954 +0300,2025-12-03 19:35:32.954 +0300,0,48.150000,0.0000,48.150000,PENDING,,,,no_referral_full_rp,321.000000,0.1500,2025-12-03 19:35:32.952 +0300,5833,319,,false,,5,BONUS_POOL
2908,2025-12-03 19:35:32.970 +0300,2025-12-03 19:35:32.970 +0300,0,2.250000,0.0000,2.250000,PENDING,,,,no_referral_full_rp,15.000000,0.1500,2025-12-03 19:35:32.968 +0300,4948,349,,false,,5,BONUS_POOL
2909,2025-12-03 19:35:32.989 +0300,2025-12-03 19:35:32.989 +0300,0,2.250000,0.0000,2.250000,PENDING,,,,no_referral_full_rp,15.000000,0.1500,2025-12-03 19:35:32.988 +0300,6707,374,,false,,5,BONUS_POOL
2910,2025-12-03 19:35:32.998 +0300,2025-12-03 19:35:32.998 +0300,0,10.200000,0.0000,10.200000,PENDING,,,,no_referral_full_rp,68.000000,0.1500,2025-12-03 19:35:32.997 +0300,9407,435,,false,,5,BONUS_POOL
2911,2025-12-03 19:35:33.008 +0300,2025-12-03 19:35:33.008 +0300,0,2.250000,0.0000,2.250000,PENDING,,,,no_referral_full_rp,15.000000,0.1500,2025-12-03 19:35:33.007 +0300,7657,438,,false,,5,BONUS_POOL
618,2025-11-20 15:04:19.200 +0300,2025-11-20 15:04:19.200 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-20 15:04:19.140 +0300,1443,1127,1444,false,,3,NETWORK
625,2025-11-20 15:12:48.720 +0300,2025-11-20 15:12:48.720 +0300,7,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l7_qualified,150.000000,0.2000,2025-11-20 15:12:48.715 +0300,1042,1464,13,false,,3,NETWORK
627,2025-11-20 15:31:18.750 +0300,2025-11-20 15:31:18.750 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-20 15:31:18.745 +0300,9921,1465,13,false,,3,NETWORK
631,2025-11-20 17:11:18.916 +0300,2025-11-20 17:11:18.916 +0300,7,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l7_qualified,150.000000,0.2000,2025-11-20 17:11:18.911 +0300,5214,1470,13,false,,3,NETWORK
632,2025-11-20 17:19:48.985 +0300,2025-11-20 17:19:48.985 +0300,2,3.000000,0.0200,30.000000,PENDING,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-20 17:19:48.914 +0300,10322,1471,476,false,,3,NETWORK
634,2025-11-20 17:19:48.985 +0300,2025-11-20 17:19:48.985 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-20 17:19:48.925 +0300,10322,1471,13,false,,3,NETWORK
635,2025-11-20 17:19:49.033 +0300,2025-11-20 17:19:49.033 +0300,7,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l7_qualified,150.000000,0.2000,2025-11-20 17:19:49.028 +0300,5214,1472,13,false,,3,NETWORK
639,2025-11-20 17:34:18.954 +0300,2025-11-20 17:34:18.954 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-20 17:34:18.937 +0300,2848,1475,475,false,,3,NETWORK
640,2025-11-20 17:34:18.954 +0300,2025-11-20 17:34:18.954 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-20 17:34:18.939 +0300,2848,1475,476,false,,3,NETWORK
642,2025-11-20 17:34:18.954 +0300,2025-11-20 17:34:18.954 +0300,8,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l8_qualified,150.000000,0.2000,2025-11-20 17:34:18.949 +0300,2848,1475,13,false,,3,NETWORK
644,2025-11-20 17:35:48.935 +0300,2025-11-20 17:35:48.935 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-20 17:35:48.930 +0300,477,1476,13,false,,3,NETWORK
645,2025-11-20 17:36:18.955 +0300,2025-11-20 17:36:18.955 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-20 17:36:18.940 +0300,2848,1477,475,false,,3,NETWORK
646,2025-11-20 17:36:18.955 +0300,2025-11-20 17:36:18.955 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-20 17:36:18.941 +0300,2848,1477,476,false,,3,NETWORK
649,2025-11-20 17:36:18.955 +0300,2025-11-20 17:36:18.955 +0300,8,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l8_qualified,150.000000,0.2000,2025-11-20 17:36:18.949 +0300,2848,1477,13,false,,3,NETWORK
629,2025-11-20 16:01:48.801 +0300,2025-11-20 16:01:48.801 +0300,2,20.000000,0.0200,200.000000,CLAIMED,,,,jggl_limitless_l2_qualified,1000.000000,0.2000,2025-11-20 16:01:48.781 +0300,26743,1468,264,false,,3,NETWORK
637,2025-11-20 17:22:48.928 +0300,2025-11-20 17:22:48.928 +0300,2,100.000000,0.0200,1000.000000,CLAIMED,,,,jggl_limitless_l2_qualified,5000.000000,0.2000,2025-11-20 17:22:48.912 +0300,18077,1474,264,false,,3,NETWORK
578,2025-11-20 13:26:40.062 +0300,2025-11-20 13:26:40.062 +0300,6,50.000000,0.0100,1000.000000,CLAIMED,,,,jggl_limitless_l6_qualified,5000.000000,0.2000,2025-11-20 13:26:40.047 +0300,15343,1426,264,false,,3,NETWORK
626,2025-11-20 15:31:18.750 +0300,2025-11-20 15:31:18.750 +0300,2,3.000000,0.0200,30.000000,CLAIMED,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-20 15:31:18.734 +0300,9921,1465,324,false,,3,NETWORK
636,2025-11-20 17:22:48.928 +0300,2025-11-20 17:22:48.928 +0300,1,500.000000,0.1000,1000.000000,CLAIMED,,,,jggl_limitless_l1_qualified,5000.000000,0.2000,2025-11-20 17:22:48.910 +0300,18077,1474,263,false,,3,NETWORK
628,2025-11-20 16:01:48.801 +0300,2025-11-20 16:01:48.801 +0300,1,100.000000,0.1000,200.000000,CLAIMED,,,,jggl_limitless_l1_qualified,1000.000000,0.2000,2025-11-20 16:01:48.780 +0300,26743,1468,263,false,,3,NETWORK
624,2025-11-20 15:12:48.720 +0300,2025-11-20 15:12:48.720 +0300,2,3.000000,0.0200,30.000000,CLAIMED,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-20 15:12:48.701 +0300,1042,1464,1032,false,,3,NETWORK
577,2025-11-20 13:26:40.062 +0300,2025-11-20 13:26:40.062 +0300,1,500.000000,0.1000,1000.000000,CLAIMED,,,,jggl_limitless_l1_qualified,5000.000000,0.2000,2025-11-20 13:26:40.030 +0300,15343,1426,576,false,,3,NETWORK
647,2025-11-20 17:36:18.955 +0300,2025-11-20 17:36:18.955 +0300,5,1.500000,0.0100,30.000000,CLAIMED,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-20 17:36:18.943 +0300,2848,1477,477,false,,3,NETWORK
622,2025-11-20 15:04:19.441 +0300,2025-11-20 15:04:19.441 +0300,5,1.500000,0.0100,30.000000,CLAIMED,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-20 15:04:19.433 +0300,791,1140,29,false,,3,NETWORK
619,2025-11-20 15:04:19.200 +0300,2025-11-20 15:04:19.200 +0300,6,1.500000,0.0100,30.000000,CLAIMED,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-20 15:04:19.192 +0300,1443,1127,29,false,,3,NETWORK
621,2025-11-20 15:04:19.403 +0300,2025-11-20 15:04:19.403 +0300,3,1.500000,0.0100,30.000000,CLAIMED,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-20 15:04:19.396 +0300,1914,1138,29,false,,3,NETWORK
614,2025-11-20 15:04:18.917 +0300,2025-11-20 15:04:18.917 +0300,3,1.500000,0.0100,30.000000,CLAIMED,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-20 15:04:18.910 +0300,11409,1121,29,false,,3,NETWORK
620,2025-11-20 15:04:19.251 +0300,2025-11-20 15:04:19.251 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-20 15:04:19.223 +0300,255,1128,256,false,,3,NETWORK
650,2025-11-20 17:37:18.957 +0300,2025-11-20 17:37:18.957 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-20 17:37:18.943 +0300,2848,1478,475,false,,3,NETWORK
651,2025-11-20 17:37:18.957 +0300,2025-11-20 17:37:18.957 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-20 17:37:18.944 +0300,2848,1478,476,false,,3,NETWORK
